,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,17.629999999999995,50.379999999999995,50.379999999999995,-28.75999999999999,9.159999999999997,24.090000000000003,-1.8599999999999994,-19.990000000000002,25.790000000000006,1.870000000000001,0.4000000000000057,-5.16,7.349999999999998,-29.03,17.839999999999996,4.429999999999993,51.81,-39.73,-7.589999999999996,16.629999999999995,3.6400000000000006,-5.289999999999999,-6.3799999999999955,-5.709999999999994,-1.8500000000000014,-11.0,-2.3900000000000006,6.009999999999998,12.439999999999998,-23.960000000000008,6.269999999999996,20.39,4.419999999999995,3.7300000000000004,6.969999999999999,13.780000000000001,-1.710000000000008,-1.3500000000000014,24.310000000000002,51.369999999999976
1,6.389999999999986,36.81,11.009999999999991,-10.75,-4.950000000000017,0.15000000000000568,-3.8900000000000006,8.870000000000005,30.179999999999993,-8.009999999999998,7.110000000000014,8.840000000000003,3.780000000000001,2.539999999999992,-5.300000000000001,-18.370000000000005,4.939999999999998,-7.670000000000002,-3.3100000000000023,-1.2899999999999991,-4.709999999999994,-8.909999999999997,10.63000000000001,-4.1299999999999955,5.829999999999998,21.679999999999993,-0.7199999999999989,22.43,19.310000000000002,0.22999999999998977,-0.75,9.519999999999996,-5.600000000000001,-3.759999999999998,21.930000000000007,3.299999999999997,7.189999999999998,11.959999999999994,34.829999999999984,12.789999999999992
2,27.919999999999987,60.5,-43.390000000000015,43.610000000000014,35.860000000000014,-8.009999999999991,8.950000000000003,-4.75,10.559999999999988,-11.969999999999999,-9.95999999999998,11.630000000000003,-2.5799999999999983,26.310000000000002,3.4499999999999957,-1.7999999999999972,1.6099999999999994,-8.36999999999999,-6.200000000000003,23.200000000000003,7.210000000000008,-18.379999999999995,9.39,16.159999999999997,7.919999999999998,11.909999999999997,0.5399999999999991,13.329999999999998,9.650000000000006,28.539999999999992,-7.890000000000001,-8.920000000000002,2.019999999999996,-0.5299999999999976,16.370000000000005,-12.25,7.209999999999994,7.409999999999997,28.079999999999984,-30.620000000000005
3,29.069999999999993,-27.78,-7.810000000000002,52.23000000000002,1.1099999999999852,18.210000000000008,-3.789999999999999,19.349999999999994,10.579999999999998,-6.389999999999997,-27.84999999999998,-3.039999999999999,0.08999999999999986,4.450000000000003,-1.8599999999999994,30.039999999999992,-1.3799999999999955,-12.769999999999996,-1.9699999999999989,4.939999999999998,0.09000000000000341,7.980000000000004,1.1899999999999977,21.05000000000001,1.9800000000000004,-13.260000000000002,1.5200000000000031,31.82,22.669999999999987,34.49000000000001,21.29,-7.040000000000006,3.5799999999999983,-1.4699999999999989,-22.289999999999992,-0.5799999999999983,-6.050000000000011,9.89,22.27000000000001,3.3400000000000034
4,1.3599999999999852,86.55000000000001,-6.5400000000000205,4.3700000000000045,-19.30000000000001,0.6300000000000097,15.340000000000003,-1.8500000000000014,39.83999999999999,6.84,24.380000000000024,-12.73,-0.379999999999999,22.439999999999998,-4.450000000000003,-48.39,6.8700000000000045,-5.969999999999999,3.8500000000000014,8.39,4.359999999999999,9.150000000000006,19.16000000000001,11.629999999999995,3.9499999999999993,-15.120000000000005,17.900000000000006,-0.480000000000004,-4.310000000000002,49.139999999999986,12.279999999999994,3.5600000000000023,8.239999999999995,0.16000000000000014,-9.149999999999977,3.6499999999999986,16.69999999999999,-11.060000000000002,9.549999999999983,72.82000000000002
5,21.650000000000006,21.24000000000001,53.39999999999998,16.120000000000005,10.829999999999984,-1.4099999999999966,3.6099999999999994,18.069999999999993,11.849999999999994,-4.079999999999998,13.25,2.1200000000000045,1.9699999999999989,-10.280000000000001,-3.75,10.679999999999993,19.83,23.66000000000001,10.380000000000003,14.469999999999999,1.4500000000000028,1.8299999999999983,34.19,-18.370000000000005,3.16,-10.96,8.230000000000004,19.509999999999998,38.629999999999995,-6.099999999999994,-8.900000000000006,9.280000000000001,6.169999999999995,-3.3099999999999987,21.700000000000017,6.049999999999997,9.849999999999994,-1.5100000000000051,43.29999999999998,-43.609999999999985
6,19.569999999999993,4.389999999999986,10.899999999999977,-8.759999999999991,-3.8499999999999943,6.420000000000002,1.0300000000000011,-20.880000000000003,34.989999999999995,2.400000000000002,34.30000000000001,3.1899999999999977,2.789999999999999,2.759999999999991,4.140000000000001,-33.760000000000005,29.00999999999999,56.17999999999999,8.220000000000006,1.1700000000000017,4.030000000000001,11.240000000000009,4.300000000000011,-31.560000000000002,6.309999999999999,-8.520000000000003,4.930000000000007,-5.060000000000002,5.159999999999997,58.79999999999998,-0.5900000000000034,7.420000000000002,-8.350000000000001,-1.5899999999999999,11.360000000000014,-3.460000000000001,-7.160000000000004,-0.3299999999999983,-17.35000000000001,-1.0999999999999943
7,16.609999999999985,-46.16,9.079999999999984,-21.370000000000005,40.29000000000002,9.340000000000003,6.510000000000005,-7.109999999999999,-34.21000000000001,13.84,-23.299999999999983,-1.240000000000002,5.23,-4.280000000000001,-8.850000000000001,25.27000000000001,20.810000000000002,-5.700000000000003,0.7100000000000009,-6.390000000000001,-1.8799999999999955,8.25,-27.159999999999997,-24.519999999999996,1.4100000000000001,21.33,6.140000000000001,13.29,29.840000000000003,28.819999999999993,-15.990000000000002,37.78,0.8399999999999963,5.360000000000003,-14.23999999999998,-3.020000000000003,7.539999999999992,4.269999999999996,14.900000000000006,42.119999999999976
8,7.699999999999989,20.44999999999999,0.799999999999983,32.52000000000001,10.859999999999985,-12.899999999999991,-0.17999999999999972,-21.810000000000002,3.8599999999999994,6.140000000000004,-10.369999999999976,-0.9499999999999957,2.5500000000000007,5.709999999999994,8.61,11.009999999999991,-10.329999999999998,15.36,6.740000000000002,21.58,13.310000000000002,-1.2099999999999937,-9.629999999999995,11.879999999999995,11.849999999999998,-36.790000000000006,13.290000000000006,-11.750000000000004,15.009999999999991,-27.0,-18.900000000000006,-12.369999999999997,-3.039999999999999,2.030000000000001,12.990000000000009,-7.870000000000001,12.060000000000002,5.8700000000000045,-12.13000000000001,21.77000000000001
9,16.960000000000008,10.860000000000014,-19.830000000000013,10.120000000000005,9.900000000000006,20.790000000000006,6.760000000000005,10.769999999999996,30.86999999999999,-0.6999999999999993,-10.619999999999976,5.600000000000001,7.209999999999997,4.670000000000002,5.559999999999995,17.689999999999998,9.030000000000001,-27.15,6.919999999999995,1.730000000000004,25.64,-13.18,13.939999999999998,-6.260000000000005,-1.2800000000000011,31.22,3.1400000000000006,17.29,6.52000000000001,18.169999999999987,8.969999999999992,38.370000000000005,-3.1500000000000057,0.05000000000000071,-7.969999999999999,10.299999999999997,4.25,9.14,19.97999999999999,115.22
